,Image Path,Label
1411,rev11/49/49_20210817 (9147).JPG,EMPTY
13371,rev01/43/43_20201027 (5).JPG,FOX
28952,rev15/20/20_20220103 (347).JPG,LEPORID
3843,rev05/3/3_20210313 (171).JPG,CERVIDAE
24772,rev12/33/33_20211009 (595).JPG,FALLOWDEER
6484,rev04/34/34_20210118 (315).JPG,DEER
28163,rev08/11/11_20210518 (533).JPG,LEPORID
18505,rev01/37/37_20201116 (13154).JPG,HUMANORVEHICLE
5114,rev05/2/2_20210224 (712).JPG,CERVIDAE
24707,rev01/40/40_20201108 (7167).JPG,FALLOWDEER
18414,rev12/31/31_20211009 (1007).JPG,HUMANORVEHICLE
2678,rev01/15/15_20201108 (10617).JPG,EMPTY
14095,rev04/11/11_20210129 (460).JPG,FOX
28485,rev11/20/20_20210904 (17725).JPG,LEPORID
5456,rev04/38/38_20210126 (537).JPG,CERVIDAE
11247,rev13/24/24_20211013 (295).JPG,WILDBOAR
20676,rev15/17/17_20220123 (1562).JPG,COW
11453,rev04/15/15_20210128 (6305).JPG,WILDBOAR
27864,rev02/15/15_20201127 (2750).JPG,HORSE
5533,rev10/31/31_20210719 (2608).JPG,CERVIDAE
15559,rev01/11/11_20201029 (13).JPG,BADGER
22592,rev05/24/24_20210301 (1548).JPG,FALLOWDEER
21414,rev06/2/2_20210417 (8591).JPG,COW
19550,rev03/35/35_20210111 (1767).JPG,COW
29262,rev01/6/6_20201102 (2907).JPG,RABBIT
10779,rev14/49/49_20211212 (2484).JPG,WILDBOAR
23298,rev12/28/28_20210924 (518).JPG,FALLOWDEER
26647,rev04/15/15_20210210 (12910).JPG,HORSE
13761,rev07/33/33_20210508 (450).JPG,FOX
10853,rev07/32/32_20210426 (10099).JPG,WILDBOAR
5732,rev12/49/49_20211001 (564).JPG,CERVIDAE
7753,rev13/1/1_20211120 (3461).JPG,DEER
10389,rev14/49/49_20211203 (1676).JPG,WILDBOAR
27682,rev06/28/28_20210410 (15631).JPG,HORSE
27683,rev09/46/46_20210619 (241).JPG,HORSE
8819,rev13/38/38_20211113 (809).JPG,DEER
21058,rev01/21/21_20201113 (5457).JPG,COW
6366,rev09/28/28_20210620 (1455).JPG,DEER
9115,rev05/15/15_20210319 (11269).JPG,WILDBOAR
5705,rev08/28/28_20210518 (659).JPG,CERVIDAE
14487,rev12/47/47_20210915 (29).JPG,FOX
1921,rev10/5/5_20210721 (2698).JPG,EMPTY
911,rev06/28/28_20210320 (12561).JPG,EMPTY
4596,rev08/18/18_20210524 (471).JPG,CERVIDAE
491,rev09/49/49_20210704 (24435).JPG,EMPTY
20193,rev14/4/4_20211215 (4248).JPG,COW
12398,rev01/32/32_20201112 (759).JPG,FOX
1388,rev14/21/21_20211206 (5633).JPG,EMPTY
7606,rev14/25/25_20211130 (306).JPG,DEER
1668,rev07/25/25_20210419 (1019).JPG,EMPTY
5252,rev06/10/10_20210320 (4894).JPG,CERVIDAE
25417,rev11/2/2_20210819 (18871).JPG,HORSE
25277,rev14/10/10_20211203 (2753).JPG,HORSE
16723,rev04/22/22_20210115 (1).JPG,HUMANORVEHICLE
2406,rev08/49/49_20210519 (4731).JPG,EMPTY
15272,rev06/47/47_20210418 (821).JPG,BADGER
6428,rev09/38/38_20210621 (299).JPG,DEER
14965,rev14/19/19_20211206 (128).JPG,FOX
23100,rev08/33/33_20210611 (811).JPG,FALLOWDEER
24658,rev07/10/10_20210428 (845).JPG,FALLOWDEER
19067,rev07/11/11_20210424 (867).JPG,GENET
7047,rev12/50/50_20211004 (8016).JPG,DEER
10841,rev14/20/20_20211129 (421).JPG,WILDBOAR
23615,rev06/2/2_20210325 (1072).JPG,FALLOWDEER
8145,rev14/36/36_20211223 (1667).JPG,DEER
5979,rev08/10/10_20210608 (6120).JPG,CERVIDAE
14495,rev15/17/17_20220111 (687).JPG,FOX
13298,rev03/32/32_20210103 (347).JPG,FOX
11866,rev01/28/28_20201106 (1357).JPG,WILDBOAR
8238,rev01/21/21_20201107 (3836).JPG,DEER
5799,rev08/9/9_20210604 (3699).JPG,CERVIDAE
22465,rev08/18/18_20210614 (2203).JPG,FALLOWDEER
1103,rev07/5/5_20210511 (5340).JPG,EMPTY
12965,rev08/33/33_20210519 (26).JPG,FOX
7488,rev15/2/2_20220108 (2573).JPG,DEER
9043,rev08/1/1_20210522 (537).JPG,WILDBOAR
7800,rev12/38/38_20211003 (394).JPG,DEER
15948,rev04/24/24_20210202 (1205).JPG,MONGOOSE
13424,rev14/19/19_20211122 (39).JPG,FOX
29292,rev01/6/6_20201102 (2888).JPG,RABBIT
3518,rev14/21/21_20211209 (6623).JPG,CERVIDAE
14121,rev13/50/50_20211120 (9769).JPG,FOX
13632,rev04/11/11_20210203 (582).JPG,FOX
6745,rev05/5/5_20210314 (1575).JPG,DEER
20860,rev14/21/21_20211216 (9309).JPG,COW
1475,rev08/5/5_20210523 (2023).JPG,EMPTY
2201,rev06/25/25_20210323 (3456).JPG,EMPTY
11658,rev05/19/19_20210227 (254).JPG,WILDBOAR
18605,rev09/42/42_20210618 (11).JPG,HUMANORVEHICLE
11462,rev14/20/20_20211123 (143).JPG,WILDBOAR
18078,rev15/8/8_20220125 (186).JPG,HUMANORVEHICLE
8281,rev13/25/25_20211025 (441).JPG,DEER
16104,rev03/22/22_20210115 (513).JPG,HUMANORVEHICLE
7647,rev01/21/21_20201108 (4006).JPG,DEER
3776,rev05/19/19_20210316 (1193).JPG,CERVIDAE
1109,rev09/39/39_20210622 (5114).JPG,EMPTY
7033,rev13/50/50_20211017 (1961).JPG,DEER
5980,rev14/4/4_20211207 (2692).JPG,CERVIDAE
2744,rev10/49/49_20210718 (1307).JPG,EMPTY
19704,rev10/9/9_20210719 (456).JPG,COW
28033,rev04/15/15_20210210 (13238).JPG,HORSE
19178,rev07/39/39_20210505 (1882).JPG,COW
8516,rev14/4/4_20211126 (779).JPG,DEER
3410,rev14/4/4_20211208 (2767).JPG,CERVIDAE
6672,rev09/10/10_20210624 (1109).JPG,DEER
13000,rev13/50/50_20211111 (8290).JPG,FOX
790,rev10/32/32_20210714 (13513).JPG,EMPTY
20513,rev06/2/2_20210414 (7111).JPG,COW
18846,rev11/4/4_20210815 (10).JPG,HUMANORVEHICLE
24236,rev15/2/2_20211229 (1403).JPG,FALLOWDEER
11327,rev04/15/15_20210127 (6034).JPG,WILDBOAR
20553,rev03/21/21_20201229 (2758).JPG,COW
5379,rev14/22/22_20211215 (366).JPG,CERVIDAE
2904,rev05/16/16_20210311 (94).JPG,EMPTY
5604,rev03/4/4_20201225 (2172).JPG,CERVIDAE
1588,rev06/24/24_20210402 (6737).JPG,EMPTY
5225,rev01/21/21_20201027 (482).JPG,CERVIDAE
18246,rev11/19/19_20210815 (12).JPG,HUMANORVEHICLE
6029,rev14/21/21_20211130 (3412).JPG,DEER
23708,rev09/46/46_20210712 (1907).JPG,FALLOWDEER
8390,rev14/38/38_20211122 (70).JPG,DEER
12244,rev11/32/32_20210819 (15721).JPG,FOX
7748,rev05/15/15_20210309 (7073).JPG,DEER
6531,rev08/5/5_20210602 (4185).JPG,DEER
6332,rev14/28/28_20211214 (2040).JPG,DEER
21982,rev11/21/21_20210820 (694).JPG,COW
9459,rev01/31/31_20201027 (106).JPG,WILDBOAR
8658,rev15/10/10_20220111 (5646).JPG,DEER
7525,rev06/22/22_20210320 (85).JPG,DEER
15508,rev03/11/11_20201219 (14).JPG,BADGER
9642,rev01/29/29_20201115 (984).JPG,WILDBOAR
19482,rev05/2/2_20210224 (855).JPG,COW
23583,rev06/18/18_20210328 (484).JPG,FALLOWDEER
20179,rev03/21/21_20201231 (3403).JPG,COW
17012,rev01/16/16_20201118 (338).JPG,HUMANORVEHICLE
15720,rev04/34/34_20210117 (177).JPG,MONGOOSE
3901,rev09/44/44_20210710 (1300).JPG,CERVIDAE
13191,rev04/11/11_20210131 (512).JPG,FOX
7202,rev13/35/35_20211022 (642).JPG,DEER
15172,rev07/11/11_20210419 (46).JPG,BADGER
23072,rev13/9/9_20211022 (1346).JPG,FALLOWDEER
16647,rev14/38/38_20211217 (1397).JPG,HUMANORVEHICLE
23783,rev11/33/33_20210903 (479).JPG,FALLOWDEER
22385,rev15/50/50_20211231 (2129).JPG,FALLOWDEER
2276,rev08/49/49_20210523 (11595).JPG,EMPTY
28810,rev05/19/19_20210313 (959).JPG,LEPORID
13172,rev08/11/11_20210612 (7376).JPG,FOX
12837,rev14/4/4_20211128 (1298).JPG,FOX
11203,rev06/31/31_20210403 (773).JPG,WILDBOAR
3798,rev13/17/17_20211020 (442).JPG,CERVIDAE
20959,rev09/9/9_20210629 (1201).JPG,COW
12711,rev06/41/41_20210328 (3046).JPG,FOX
25236,rev02/15/15_20201127 (3110).JPG,HORSE
22906,rev15/10/10_20220106 (4108).JPG,FALLOWDEER
12964,rev14/48/48_20211123 (64).JPG,FOX
2153,rev09/11/11_20210619 (1033).JPG,EMPTY
12273,rev10/48/48_20210809 (222).JPG,FOX
17525,rev14/3/3_20211119 (4).JPG,HUMANORVEHICLE
16685,rev06/36/36_20210319 (4).JPG,HUMANORVEHICLE
5098,rev06/35/35_20210327 (917).JPG,CERVIDAE
9598,rev01/28/28_20201106 (1746).JPG,WILDBOAR
14445,rev12/47/47_20210918 (200).JPG,FOX
46,rev05/2/2_20210304 (2286).JPG,EMPTY
15885,rev03/28/28_20201226 (3360).JPG,MONGOOSE
26250,rev07/21/21_20210501 (2891).JPG,HORSE
11524,rev13/20/20_20211011 (50).JPG,WILDBOAR
7514,rev14/4/4_20211125 (591).JPG,DEER
25448,rev05/15/15_20210310 (8362).JPG,HORSE
4206,rev05/17/17_20210301 (133).JPG,CERVIDAE
2168,rev07/49/49_20210501 (4976).JPG,EMPTY
23540,rev11/47/47_20210831 (992).JPG,FALLOWDEER
24738,rev14/10/10_20211130 (1946).JPG,FALLOWDEER
17439,rev14/35/35_20211119 (9).JPG,HUMANORVEHICLE
22251,rev09/33/33_20210620 (117).JPG,FALLOWDEER
14843,rev09/9/9_20210618 (315).JPG,FOX
4819,rev05/2/2_20210227 (1600).JPG,CERVIDAE
7191,rev13/4/4_20211018 (1650).JPG,DEER
11869,rev05/20/20_20210303 (829).JPG,WILDBOAR
23972,rev14/9/9_20211213 (2264).JPG,FALLOWDEER
15532,rev14/11/11_20211215 (271).JPG,BADGER
10152,rev05/33/33_20210315 (246).JPG,WILDBOAR
243,rev08/24/24_20210518 (8569).JPG,EMPTY
22564,rev09/9/9_20210622 (524).JPG,FALLOWDEER
27761,rev14/10/10_20211203 (2786).JPG,HORSE
8170,rev14/10/10_20211201 (2361).JPG,DEER
22560,rev15/21/21_20220122 (11970).JPG,FALLOWDEER
15561,rev01/11/11_20201029 (22).JPG,BADGER
2950,rev03/21/21_20201225 (1105).JPG,EMPTY
2819,rev08/5/5_20210602 (4057).JPG,EMPTY
10134,rev05/5/5_20210225 (618).JPG,WILDBOAR
23662,rev07/9/9_20210512 (1458).JPG,FALLOWDEER
1661,rev14/36/36_20211125 (776).JPG,EMPTY
29076,rev01/6/6_20201025 (654).JPG,LEPORID
18021,rev11/17/17_20210913 (13836).JPG,HUMANORVEHICLE
24599,rev15/10/10_20220117 (7592).JPG,FALLOWDEER
12462,rev12/47/47_20210916 (60).JPG,FOX
18995,rev06/47/47_20210415 (620).JPG,GENET
19755,rev03/21/21_20201230 (2932).JPG,COW
12520,rev01/31/31_20201115 (455).JPG,FOX
17995,rev12/5/5_20210915 (3).JPG,HUMANORVEHICLE
10612,rev13/48/48_20211019 (55).JPG,WILDBOAR
7293,rev13/4/4_20211013 (1091).JPG,DEER
2240,rev01/26/26_20201028 (794).JPG,EMPTY
10969,rev14/10/10_20211210 (4869).JPG,WILDBOAR
14470,rev07/48/48_20210516 (890).JPG,FOX
28011,rev11/35/35_20210910 (2595).JPG,HORSE
25394,rev14/4/4_20211215 (5058).JPG,HORSE
14358,rev04/11/11_20210201 (552).JPG,FOX
16887,rev08/16/16_20210615 (445).JPG,HUMANORVEHICLE
16306,rev04/17/17_20210218 (3537).JPG,HUMANORVEHICLE
22237,rev14/9/9_20211213 (2305).JPG,FALLOWDEER
25059,rev12/33/33_20211003 (423).JPG,FALLOWDEER
10821,rev04/12/12_20210217 (294).JPG,WILDBOAR
16525,rev08/10/10_20210618 (6927).JPG,HUMANORVEHICLE
27745,rev10/9/9_20210801 (1687).JPG,HORSE
1282,rev11/20/20_20210821 (6905).JPG,EMPTY
11941,rev03/37/37_20201216 (378).JPG,WILDBOAR
3928,rev10/49/49_20210813 (21363).JPG,CERVIDAE
6508,rev14/45/45_20211208 (158).JPG,DEER
2602,rev04/7/7_20210211 (3055).JPG,EMPTY
20410,rev11/38/38_20210901 (1829).JPG,COW
16271,rev09/48/48_20210712 (168).JPG,HUMANORVEHICLE
13826,rev11/47/47_20210829 (699).JPG,FOX
24263,rev12/41/41_20210915 (74).JPG,FALLOWDEER
6504,rev12/45/45_20210924 (44).JPG,DEER
26154,rev08/46/46_20210609 (1026).JPG,HORSE
22242,rev13/9/9_20211021 (1222).JPG,FALLOWDEER
25883,rev05/15/15_20210310 (8942).JPG,HORSE
7888,rev15/10/10_20220113 (6331).JPG,DEER
19341,rev10/9/9_20210719 (805).JPG,COW
26780,rev02/10/10_20201128 (1168).JPG,HORSE
17549,rev11/20/20_20210815 (6).JPG,HUMANORVEHICLE
19615,rev10/9/9_20210806 (2262).JPG,COW
10788,rev14/28/28_20211204 (970).JPG,WILDBOAR
8153,rev14/28/28_20211210 (1732).JPG,DEER
24011,rev08/10/10_20210519 (332).JPG,FALLOWDEER
3184,rev01/10/10_20201021 (711).JPG,CERVIDAE
21322,rev07/2/2_20210423 (1263).JPG,COW
25062,rev01/9/9_20201027 (98).JPG,FALLOWDEER
24383,rev15/9/9_20220107 (635).JPG,FALLOWDEER
27002,rev10/46/46_20210815 (1347).JPG,HORSE
16055,rev11/31/31_20210816 (2).JPG,HUMANORVEHICLE
6424,rev09/50/50_20210622 (17226).JPG,DEER
26598,rev15/4/4_20220112 (5528).JPG,HORSE
22697,rev07/10/10_20210428 (971).JPG,FALLOWDEER
52,rev03/25/25_20201226 (4333).JPG,EMPTY
19696,rev14/21/21_20211213 (8471).JPG,COW
20685,rev11/2/2_20210817 (8082).JPG,COW
7698,rev14/10/10_20211216 (6116).JPG,DEER
17386,rev14/11/11_20211119 (9).JPG,HUMANORVEHICLE
16819,rev08/49/49_20210515 (9).JPG,HUMANORVEHICLE
4235,rev05/15/15_20210221 (2192).JPG,CERVIDAE
22976,rev14/9/9_20211214 (2428).JPG,FALLOWDEER
19721,rev09/21/21_20210706 (2523).JPG,COW
17495,rev13/19/19_20211011 (2).JPG,HUMANORVEHICLE
2476,rev05/21/21_20210220 (307).JPG,EMPTY
8309,rev15/10/10_20220124 (10354).JPG,DEER
4339,rev01/26/26_20201106 (9464).JPG,CERVIDAE
1598,rev11/24/24_20210822 (14522).JPG,EMPTY
16660,rev11/38/38_20210915 (2450).JPG,HUMANORVEHICLE
210,rev07/10/10_20210501 (1359).JPG,EMPTY
2532,rev06/20/20_20210404 (7460).JPG,EMPTY
1834,rev09/25/25_20210626 (11621).JPG,EMPTY
6253,rev15/36/36_20220111 (215).JPG,DEER
13018,rev15/4/4_20220117 (6716).JPG,FOX
18409,rev03/22/22_20201218 (3).JPG,HUMANORVEHICLE
18943,rev06/17/17_20210318 (1).JPG,HUMANORVEHICLE
2856,rev04/7/7_20210211 (1978).JPG,EMPTY
22025,rev04/35/35_20210128 (1201).JPG,COW
28141,rev07/31/31_20210422 (48).JPG,LEPORID
25272,rev11/4/4_20210819 (2016).JPG,HORSE
23902,rev09/9/9_20210616 (49).JPG,FALLOWDEER
21090,rev08/9/9_20210603 (2171).JPG,COW
16356,rev08/20/20_20210514 (3).JPG,HUMANORVEHICLE
501,rev12/20/20_20211002 (2176).JPG,EMPTY
26560,rev02/15/15_20201127 (2933).JPG,HORSE
4871,rev04/15/15_20210121 (882).JPG,CERVIDAE
12361,rev14/24/24_20211128 (686).JPG,FOX
26396,rev04/15/15_20210123 (1943).JPG,HORSE
6482,rev15/10/10_20220109 (5307).JPG,DEER
27162,rev04/15/15_20210123 (2455).JPG,HORSE
23089,rev14/9/9_20211202 (1447).JPG,FALLOWDEER
23418,rev07/10/10_20210428 (949).JPG,FALLOWDEER
8900,rev04/3/3_20210128 (41).JPG,DEER
8589,rev06/39/39_20210321 (428).JPG,DEER
10710,rev12/49/49_20210929 (546).JPG,WILDBOAR
14280,rev01/12/12_20201028 (61).JPG,FOX
19884,rev01/24/24_20201028 (1348).JPG,COW
21993,rev03/21/21_20201228 (1977).JPG,COW
12364,rev04/41/41_20210202 (235).JPG,FOX
27514,rev11/2/2_20210819 (18919).JPG,HORSE
14992,rev14/33/33_20211127 (168).JPG,FOX
17507,rev09/21/21_20210615 (3).JPG,HUMANORVEHICLE
1660,rev08/2/2_20210515 (2085).JPG,EMPTY
16430,rev08/22/22_20210615 (20851).JPG,HUMANORVEHICLE
13099,rev05/42/42_20210226 (165).JPG,FOX
25725,rev05/15/15_20210310 (7500).JPG,HORSE
24476,rev14/9/9_20211206 (1765).JPG,FALLOWDEER
2683,rev08/49/49_20210523 (13386).JPG,EMPTY
29146,rev08/19/19_20210524 (1268).JPG,LEPORID
21657,rev01/21/21_20201028 (956).JPG,COW
2540,rev10/49/49_20210730 (9669).JPG,EMPTY
8188,rev13/18/18_20211027 (4257).JPG,DEER
2943,rev01/26/26_20201111 (13742).JPG,EMPTY
29418,rev15/16/16_20220108 (1083).JPG,LYNX
13488,rev01/43/43_20201115 (30).JPG,FOX
11666,rev15/45/45_20220104 (420).JPG,WILDBOAR
25451,rev02/14/14_20201203 (597).JPG,HORSE
3077,rev07/5/5_20210509 (4631).JPG,CERVIDAE
5657,rev14/4/4_20211213 (3643).JPG,CERVIDAE
26599,rev05/15/15_20210222 (3067).JPG,HORSE
8466,rev15/28/28_20211218 (79).JPG,DEER
15625,rev15/11/11_20220114 (431).JPG,BADGER
24514,rev01/21/21_20201107 (3888).JPG,FALLOWDEER
17699,rev04/10/10_20210115 (21).JPG,HUMANORVEHICLE
5859,rev04/15/15_20210205 (9219).JPG,CERVIDAE
23394,rev03/15/15_20201227 (3344).JPG,FALLOWDEER
18386,rev03/37/37_20210115 (3504).JPG,HUMANORVEHICLE
17900,rev15/28/28_20211217 (9).JPG,HUMANORVEHICLE
3050,rev14/21/21_20211130 (3419).JPG,CERVIDAE
2960,rev10/5/5_20210802 (6098).JPG,EMPTY
16700,rev08/38/38_20210514 (11).JPG,HUMANORVEHICLE
25371,rev04/15/15_20210123 (1819).JPG,HORSE
10600,rev01/28/28_20201106 (1885).JPG,WILDBOAR
1610,rev11/49/49_20210816 (2116).JPG,EMPTY
9648,rev06/31/31_20210319 (77).JPG,WILDBOAR
25499,rev05/15/15_20210310 (8409).JPG,HORSE
6689,rev01/21/21_20201108 (4151).JPG,DEER
5927,rev14/4/4_20211121 (50).JPG,CERVIDAE
26197,rev15/38/38_20211227 (638).JPG,HORSE
2129,rev11/49/49_20210816 (2335).JPG,EMPTY
8295,rev06/19/19_20210409 (1972).JPG,DEER
29072,rev01/6/6_20201105 (3022).JPG,LEPORID
27882,rev11/2/2_20210819 (19024).JPG,HORSE
22067,rev14/21/21_20211126 (2541).JPG,COW
29371,rev13/20/20_20211012 (57).JPG,RABBIT
6346,rev09/1/1_20210622 (809).JPG,DEER
27020,rev11/2/2_20210819 (18804).JPG,HORSE
12959,rev09/11/11_20210625 (2591).JPG,FOX
3711,rev07/2/2_20210425 (2310).JPG,CERVIDAE
15558,rev12/47/47_20211005 (892).JPG,BADGER
13366,rev01/31/31_20201024 (67).JPG,FOX
12606,rev04/11/11_20210204 (629).JPG,FOX
24930,rev01/21/21_20201027 (321).JPG,FALLOWDEER
16871,rev06/48/48_20210408 (4).JPG,HUMANORVEHICLE
22404,rev08/10/10_20210523 (3655).JPG,FALLOWDEER
25439,rev05/15/15_20210219 (131).JPG,HORSE
14556,rev15/48/48_20220118 (370).JPG,FOX
7986,rev14/10/10_20211210 (4802).JPG,DEER
16792,rev11/11/11_20210913 (5654).JPG,HUMANORVEHICLE
1738,rev09/25/25_20210626 (11608).JPG,EMPTY
2561,rev06/25/25_20210320 (695).JPG,EMPTY
15854,rev03/28/28_20201226 (3341).JPG,MONGOOSE
12542,rev03/11/11_20210103 (307).JPG,FOX
3806,rev05/35/35_20210309 (1706).JPG,CERVIDAE
9539,rev14/21/21_20211209 (6452).JPG,WILDBOAR
9040,rev04/37/37_20210216 (3370).JPG,WILDBOAR
22775,rev13/9/9_20211013 (219).JPG,FALLOWDEER
28081,rev04/15/15_20210123 (2457).JPG,HORSE
674,rev09/49/49_20210624 (6625).JPG,EMPTY
15839,rev03/9/9_20201224 (1220).JPG,MONGOOSE
18756,rev11/45/45_20210913 (137).JPG,HUMANORVEHICLE
4813,rev07/19/19_20210512 (2659).JPG,CERVIDAE
6067,rev14/4/4_20211210 (3086).JPG,DEER
9373,rev04/20/20_20210115 (49).JPG,WILDBOAR
22123,rev14/4/4_20211215 (5033).JPG,COW
20683,rev01/21/21_20201113 (5419).JPG,COW
13524,rev08/28/28_20210515 (231).JPG,FOX
13685,rev09/41/41_20210709 (3750).JPG,FOX
7600,rev09/28/28_20210617 (763).JPG,DEER
22094,rev14/21/21_20211213 (8217).JPG,COW
25229,rev02/15/15_20201127 (3448).JPG,HORSE
14386,rev04/39/39_20210123 (185).JPG,FOX
26880,rev03/15/15_20210105 (6062).JPG,HORSE
19377,rev08/9/9_20210615 (12656).JPG,COW
8137,rev14/21/21_20211127 (2690).JPG,DEER
4688,rev01/21/21_20201031 (1781).JPG,CERVIDAE
4584,rev14/32/32_20211126 (29).JPG,CERVIDAE
18515,rev06/48/48_20210408 (9).JPG,HUMANORVEHICLE
2034,rev07/28/28_20210511 (6448).JPG,EMPTY
17711,rev06/1/1_20210403 (669).JPG,HUMANORVEHICLE
16162,rev04/28/28_20210219 (2508).JPG,HUMANORVEHICLE
26255,rev08/46/46_20210609 (1039).JPG,HORSE
14709,rev13/10/10_20211116 (6633).JPG,FOX
28008,rev08/46/46_20210609 (959).JPG,HORSE
21039,rev14/4/4_20211215 (4725).JPG,COW
25092,rev10/9/9_20210803 (1954).JPG,FALLOWDEER
17426,rev13/11/11_20211119 (581).JPG,HUMANORVEHICLE
12637,rev13/10/10_20211109 (4702).JPG,FOX
26145,rev04/15/15_20210210 (14819).JPG,HORSE
27658,rev05/15/15_20210310 (8187).JPG,HORSE
22441,rev15/21/21_20220103 (6540).JPG,FALLOWDEER
13571,rev03/42/42_20201230 (103).JPG,FOX
25913,rev09/46/46_20210619 (359).JPG,HORSE
7602,rev06/2/2_20210404 (4028).JPG,DEER
20739,rev14/4/4_20211215 (4214).JPG,COW
15107,rev04/24/24_20210210 (2040).JPG,BADGER
28746,rev01/6/6_20201030 (2180).JPG,LEPORID
6206,rev08/18/18_20210527 (1111).JPG,DEER
13480,rev07/11/11_20210421 (619).JPG,FOX
22216,rev09/9/9_20210617 (302).JPG,FALLOWDEER
8090,rev12/49/49_20210920 (293).JPG,DEER
8164,rev14/18/18_20211207 (1028).JPG,DEER
26443,rev11/2/2_20210819 (18999).JPG,HORSE
18638,rev09/3/3_20210615 (10).JPG,HUMANORVEHICLE
9212,rev12/46/46_20210914 (84).JPG,WILDBOAR
2767,rev11/38/38_20210905 (2207).JPG,EMPTY
26602,rev14/10/10_20211203 (2931).JPG,HORSE
10984,rev03/20/20_20201229 (372).JPG,WILDBOAR
15907,rev07/11/11_20210501 (1863).JPG,MONGOOSE
21358,rev06/2/2_20210417 (8431).JPG,COW
11007,rev06/19/19_20210409 (2004).JPG,WILDBOAR
13049,rev14/2/2_20211204 (1499).JPG,FOX
25070,rev14/9/9_20211203 (1606).JPG,FALLOWDEER
12957,rev07/48/48_20210502 (403).JPG,FOX
5556,rev06/2/2_20210403 (3791).JPG,CERVIDAE
6224,rev09/28/28_20210616 (396).JPG,DEER
16632,rev14/19/19_20211121 (11).JPG,HUMANORVEHICLE
2848,rev14/4/4_20211216 (8802).JPG,EMPTY
14096,rev04/5/5_20210218 (1795).JPG,FOX
16169,rev10/42/42_20210712 (3).JPG,HUMANORVEHICLE
19947,rev01/15/15_20201107 (7569).JPG,COW
21998,rev01/21/21_20201107 (3535).JPG,COW
3096,rev06/19/19_20210410 (2085).JPG,CERVIDAE
8687,rev14/18/18_20211212 (1917).JPG,DEER
29637,rev14/21/21_20211210 (7222).JPG,HARE
24227,rev13/9/9_20211104 (2945).JPG,FALLOWDEER
11558,rev01/6/6_20201101 (2673).JPG,WILDBOAR
1487,rev10/2/2_20210713 (4394).JPG,EMPTY
6528,rev14/21/21_20211126 (1283).JPG,DEER
19786,rev07/21/21_20210424 (2269).JPG,COW
29421,rev06/25/25_20210322 (3112).JPG,LYNX
28719,rev14/11/11_20211204 (120).JPG,LEPORID
23326,rev13/33/33_20211026 (313).JPG,FALLOWDEER
505,rev06/2/2_20210326 (1202).JPG,EMPTY
16307,rev09/28/28_20210713 (6062).JPG,HUMANORVEHICLE
26677,rev05/15/15_20210221 (1397).JPG,HORSE
19421,rev03/21/21_20201228 (1988).JPG,COW
13205,rev01/14/14_20201025 (42).JPG,FOX
2012,rev08/5/5_20210521 (1734).JPG,EMPTY
16777,rev01/40/40_20201024 (8).JPG,HUMANORVEHICLE
7326,rev13/38/38_20211027 (439).JPG,DEER
24521,rev01/21/21_20201028 (897).JPG,FALLOWDEER
24179,rev08/33/33_20210613 (978).JPG,FALLOWDEER
15094,rev01/42/42_20201113 (150).JPG,BADGER
13619,rev03/7/7_20201230 (764).JPG,FOX
24939,rev09/46/46_20210712 (1869).JPG,FALLOWDEER
19861,rev14/21/21_20211206 (6029).JPG,COW
99,rev13/32/32_20211107 (4987).JPG,EMPTY
4851,rev01/26/26_20201101 (3489).JPG,CERVIDAE
18470,rev14/47/47_20211119 (6).JPG,HUMANORVEHICLE
6355,rev14/21/21_20211127 (2773).JPG,DEER
8362,rev11/4/4_20210906 (5960).JPG,DEER
3318,rev01/34/34_20201105 (4471).JPG,CERVIDAE
25836,rev03/15/15_20210105 (5976).JPG,HORSE
17324,rev08/36/36_20210514 (11).JPG,HUMANORVEHICLE
29715,rev06/20/20_20210413 (13749).JPG,HARE
26244,rev08/46/46_20210615 (1702).JPG,HORSE
7228,rev05/2/2_20210318 (4778).JPG,DEER
11400,rev04/15/15_20210126 (4602).JPG,WILDBOAR
18796,rev15/5/5_20220126 (434).JPG,HUMANORVEHICLE
28437,rev15/4/4_20220114 (5875).JPG,LEPORID
26034,rev08/46/46_20210615 (1819).JPG,HORSE
18937,rev11/38/38_20210815 (25).JPG,HUMANORVEHICLE
23652,rev01/21/21_20201107 (3039).JPG,FALLOWDEER
20030,rev14/21/21_20211204 (4884).JPG,COW
14460,rev15/11/11_20220111 (368).JPG,FOX
2266,rev11/24/24_20210819 (6510).JPG,EMPTY
26600,rev04/35/35_20210130 (2084).JPG,HORSE
16024,rev06/19/19_20210319 (5).JPG,HUMANORVEHICLE
341,rev06/50/50_20210413 (15680).JPG,EMPTY
1426,rev08/25/25_20210526 (16609).JPG,EMPTY
18464,rev06/28/28_20210417 (16274).JPG,HUMANORVEHICLE
23356,rev01/8/8_20201111 (316).JPG,FALLOWDEER
2518,rev11/25/25_20210816 (543).JPG,EMPTY
8213,rev14/21/21_20211123 (700).JPG,DEER
12277,rev14/4/4_20211121 (71).JPG,FOX
28478,rev15/36/36_20220119 (389).JPG,LEPORID
8398,rev14/10/10_20211125 (414).JPG,DEER
4685,rev01/34/34_20201102 (3642).JPG,CERVIDAE
10823,rev01/28/28_20201106 (1974).JPG,WILDBOAR
28202,rev06/2/2_20210404 (4176).JPG,LEPORID
